Model,Target_Broken,has_mes_data,total_duration,total_operations,avg_operation_duration,num_outliers_total,num_outliers_iqr,num_outliers_8h,num_short_duration,unique_outlier_types,num_unique_operations,num_switches_workcenter,pct_outliers_total,total_process_timespan_seconds,has_assembly,has_test,total_process_duration,has_impossible_timing,was_produced_outside_shift_hours,MissingOperations,TotalRepeatedExecutions,DistinctOperationsRepeated,Assembly,MAI,ST,PROP,FT,FI,Packing,Brazing,LT,Bottom Preparation,Bottom Assembly,Assembly Merge,ST01,ST02,Final Assembly,Grounding safety test,Top Preparation,has_test_measurements,NumberOfFailedTests,CoolingCompressorPressureOutInDelta,GroundContinuityPowerPanel,HeatingWaterTempOutInDeltaTestSystemCalori,CoolingAirTempInOutDelta,VoltageWithstandAc,GroundContinuityFanCover,AirTempInOutDelta,GroundContinuityFanTopCover,GroundContinuityFan,GroundContinuityEvaporator,HeatingAmbientHumidity,HeatingTransientTempIn,CompressorTempInAbsolute,Vacuum not reached to soon,HeatingAmbientTemperature,CoolingWaterTempOutInDelta,InitAmbientTemperature,DeInitAmbientTemperature,TestSystemPowerConsumed,TestSystemPowerCreated,StartWaterTempInTestSystem,StartWaterTempOutTestSystem,DuctCOP,CompressorPressureInAbsolute,OpPlannedTotalQuantity,OpTotalConfirmedYieldQty,OpTotalConfirmedScrapQty,CommissionedMonthIndex,BoilerType_0,BoilerType_1,BoilerType_2,BoilerType_3,DhwType_0,DhwType_1,DhwType_2,first_op_is_assembly,last_op_is_packing,dominant_op_is_assembly
1,0,1,9.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,20.0,20.0,0.0,10,0,1,0,0,0,1,0,1,0,1
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.0,1.0,,1.0,1.0,0.0,,,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,11,0,0,0,1,0,0,1,0,0,0
1,0,1,27.0,2.0,13.5,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1538.0,1.0,0.0,27.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,78.0,78.0,0.0,11,0,1,0,0,0,1,0,1,0,1
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67.0,1.0,,1.0,1.0,1.0,,,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,13,0,0,0,1,0,0,1,0,0,0
3,0,1,21.0,3.0,7.0,3.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,156.0,1.0,0.0,21.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,30.0,30.0,0.0,11,0,0,1,0,0,0,1,1,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,70.0,1.0,,1.0,1.0,1.0,,,,0.0,0.0,,0.0,,,,0.0,,,,,1.0,1.0,,,,,,11,0,0,0,1,0,0,1,0,0,0
1,0,1,29.0,2.0,14.5,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,144.0,1.0,0.0,29.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,60.0,60.0,0.0,14,0,1,0,0,0,1,0,1,0,1
2,0,1,30.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,77.0,1.0,0.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,14.0,14.0,0.0,11,0,0,1,0,0,0,1,1,0,1
3,0,1,8.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,,,,,,0.0,,,,,,,,,,,,,,,,,15.0,15.0,0.0,10,0,0,0,1,0,0,1,1,0,1
3,0,1,21.0,2.0,10.5,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,87.0,1.0,0.0,21.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,30.0,30.0,0.0,12,0,0,0,1,0,0,1,1,0,1
3,0,1,18.0,2.0,9.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1967.0,1.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,30.0,30.0,0.0,14,0,1,0,0,0,1,0,1,0,1
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,105.0,0.0,,1.0,1.0,0.0,,,,0.0,1.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,12,0,1,0,0,0,0,1,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,42.0,1.0,,1.0,1.0,1.0,,,,1.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,10,0,1,0,0,0,1,0,0,0,0
1,0,1,19.0,2.0,9.5,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,151.0,1.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,,,,,,0.0,,,,,,,,,,,,,,,,,40.0,40.0,0.0,11,0,0,1,0,0,0,1,1,0,1
1,0,1,22.0,2.0,11.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1801.0,1.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,30.0,30.0,0.0,13,0,1,0,0,0,1,0,1,0,1
1,0,1,24.0,2.0,12.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1445.0,1.0,0.0,24.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,60.0,60.0,0.0,13,0,0,0,1,0,0,1,1,0,1
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,42.0,1.0,,1.0,1.0,0.0,,,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,10,0,1,0,0,0,1,0,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.0,1.0,,1.0,1.0,0.0,,,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,12,0,0,1,0,0,1,0,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.0,1.0,,1.0,1.0,0.0,,,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,11,0,0,0,1,0,0,1,0,0,0
2,0,1,21.0,1.0,21.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,21.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,10.0,10.0,0.0,10,0,0,1,0,0,0,1,1,0,1
3,0,1,6.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,15.0,15.0,0.0,10,0,0,1,0,0,0,1,1,0,1
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.0,1.0,,1.0,1.0,1.0,,,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,14,0,0,1,0,0,0,1,0,0,0
1,0,1,26.0,2.0,13.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,431.0,1.0,0.0,26.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,,,,,,0.0,,,,,,,,,,,,,,,,,70.0,70.0,0.0,11,0,0,0,1,0,0,1,1,0,1
3,0,1,125.0,1.0,125.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,125.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,15.0,15.0,0.0,13,0,1,0,0,0,0,1,1,0,1
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,88.0,1.0,,1.0,1.0,0.0,,,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,10,0,1,0,0,0,1,0,0,0,0
0,0,1,551.0,1.0,551.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,551.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,42.0,1.0,,1.0,1.0,0.0,,,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,,44.0,44.0,0.0,12,0,1,0,0,0,1,0,1,0,1
2,0,1,21.0,2.0,10.5,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,55896.0,1.0,0.0,21.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,20.0,20.0,0.0,14,0,0,1,0,0,0,1,1,0,1
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,53.0,1.0,,1.0,1.0,0.0,,,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,11,0,1,0,0,0,0,1,0,0,0
3,0,1,58.0,2.0,29.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,654.0,1.0,0.0,58.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,30.0,30.0,0.0,11,0,1,0,0,0,0,1,1,0,1
3,0,1,4481.0,15.0,298.7333333333333,15.0,0.0,0.0,6.0,2.0,13.0,4.0,1.0,179881.0,0.0,1.0,4481.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,44.0,,0.0,0.0,,0.0,,,0.0,,,1.0,,,,1.0,,1.0,1.0,,,0.0,0.0,,,225.0,225.0,0.0,14,0,0,0,1,0,0,1,0,1,0
1,0,1,70.0,4.0,17.5,4.0,0.0,0.0,1.0,1.0,4.0,2.0,1.0,1218.0,1.0,1.0,70.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,160.0,0.0,0.0,14,0,0,0,1,0,0,1,1,1,1
1,0,1,4432.0,13.0,340.9230769230769,13.0,1.0,0.0,3.0,1.0,13.0,4.0,1.0,171193.0,0.0,1.0,4432.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,36.0,,0.0,0.0,,0.0,,,0.0,,,1.0,,,,1.0,,1.0,1.0,,,0.0,0.0,,,520.0,520.0,0.0,14,0,0,1,0,0,0,1,0,1,1
0,0,1,5486.0,9.0,609.5555555555555,9.0,1.0,0.0,3.0,2.0,7.0,4.0,1.0,334716.0,1.0,1.0,5486.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,32.0,,,1.0,,0.0,,,,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,,,0.0,0.0,,,432.0,432.0,0.0,15,0,0,1,0,0,0,1,1,1,1
0,0,1,5513.0,9.0,612.5555555555555,9.0,1.0,0.0,2.0,2.0,7.0,4.0,1.0,152444.0,1.0,1.0,5513.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,37.0,,,1.0,,0.0,,,,0.0,0.0,1.0,0.0,,,1.0,,1.0,1.0,,,0.0,0.0,,,405.0,405.0,0.0,14,0,0,0,1,0,1,0,1,1,0
0,0,1,4542.0,7.0,648.8571428571429,7.0,0.0,0.0,1.0,1.0,7.0,4.0,1.0,85101.0,1.0,1.0,4542.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,31.0,,,1.0,,0.0,,,,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,,,0.0,0.0,,,336.0,336.0,0.0,14,0,1,0,0,0,1,0,1,1,1
0,0,1,7027.0,13.0,540.5384615384615,13.0,1.0,0.0,7.0,2.0,7.0,4.0,1.0,141854.0,1.0,1.0,7027.0,1.0,1.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,39.0,,,1.0,,0.0,,,,0.0,0.0,1.0,0.0,,,1.0,,1.0,1.0,,,0.0,0.0,,,585.0,565.0,0.0,14,0,1,0,0,0,1,0,1,1,0
1,0,1,114.0,4.0,28.5,4.0,1.0,0.0,1.0,2.0,4.0,3.0,1.0,209.0,1.0,1.0,114.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,180.0,165.0,0.0,13,0,0,0,1,0,0,1,1,1,1
1,0,1,74.0,4.0,18.5,4.0,0.0,0.0,1.0,1.0,4.0,3.0,1.0,876.0,1.0,1.0,74.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,180.0,165.0,0.0,14,0,0,1,0,0,0,1,1,1,1
1,0,1,172.0,4.0,43.0,4.0,1.0,0.0,1.0,2.0,4.0,3.0,1.0,684.0,1.0,1.0,172.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,120.0,40.0,0.0,14,0,0,1,0,0,0,1,1,1,1
0,0,1,237128.0,12.0,19760.666666666668,12.0,2.0,1.0,6.0,4.0,7.0,4.0,1.0,1305862.0,1.0,1.0,237128.0,1.0,0.0,0.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,130.0,,,1.0,,0.0,,,,0.0,0.0,1.0,1.0,,,1.0,,1.0,1.0,,,0.0,0.0,,,540.0,540.0,0.0,15,0,1,0,0,0,1,0,1,1,0
1,0,1,51.0,4.0,12.75,4.0,0.0,0.0,1.0,1.0,4.0,3.0,1.0,147730.0,1.0,1.0,51.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,160.0,160.0,0.0,13,0,1,0,0,0,1,0,1,1,1
0,0,1,3808.0,7.0,544.0,7.0,0.0,0.0,1.0,1.0,7.0,4.0,1.0,189730.0,1.0,1.0,3808.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,31.0,,,1.0,,0.0,,,,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,,,0.0,0.0,,,378.0,378.0,0.0,13,0,0,1,0,0,1,0,1,1,1
0,1,1,11666.0,7.0,1666.571428571429,7.0,1.0,0.0,1.0,2.0,7.0,4.0,1.0,78643.0,1.0,1.0,11666.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,31.0,,,1.0,,0.0,,,,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,,,0.0,0.0,,,315.0,312.0,0.0,14,0,0,1,0,0,0,1,1,1,1
0,0,1,5514.0,7.0,787.7142857142857,7.0,1.0,0.0,1.0,2.0,7.0,4.0,1.0,93790.0,1.0,1.0,5514.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,33.0,,,1.0,,0.0,,,,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,,,0.0,0.0,,,378.0,378.0,0.0,13,0,1,0,0,0,1,0,1,1,1
0,0,1,3852.0,8.0,481.5,8.0,0.0,0.0,2.0,1.0,7.0,4.0,1.0,605240.0,1.0,1.0,3852.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,66.0,,,1.0,,0.0,,,,0.0,0.0,1.0,0.0,,,1.0,,1.0,1.0,,,0.0,0.0,,,432.0,432.0,0.0,14,0,0,1,0,0,0,1,1,1,0
0,0,1,4462.0,7.0,637.4285714285714,7.0,1.0,0.0,1.0,2.0,7.0,4.0,1.0,76058.0,1.0,1.0,4462.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,32.0,,,1.0,,0.0,,,,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,,,0.0,0.0,,,378.0,378.0,0.0,14,0,0,0,1,0,0,1,1,1,1
3,0,1,105.0,4.0,26.25,4.0,0.0,0.0,1.0,1.0,4.0,2.0,1.0,307.0,1.0,1.0,105.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,60.0,60.0,0.0,13,0,1,0,0,0,1,0,1,1,1
0,0,1,6361.0,8.0,795.125,8.0,1.0,0.0,2.0,2.0,7.0,4.0,1.0,83113.0,1.0,1.0,6361.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,37.0,,,1.0,,0.0,,,,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,,,0.0,0.0,,,384.0,384.0,0.0,14,0,0,1,0,0,0,1,1,1,0
1,0,1,72.0,4.0,18.0,4.0,0.0,0.0,1.0,1.0,4.0,3.0,1.0,221.0,1.0,1.0,72.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,156.0,160.0,0.0,13,0,1,0,0,0,1,0,1,1,1
1,0,1,52.0,4.0,13.0,4.0,0.0,0.0,1.0,1.0,4.0,3.0,1.0,159.0,1.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,156.0,160.0,0.0,13,0,1,0,0,0,1,0,1,1,1
1,0,1,337.0,4.0,84.25,4.0,1.0,0.0,1.0,2.0,4.0,2.0,1.0,6144.0,1.0,1.0,337.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,160.0,160.0,0.0,14,0,1,0,0,0,1,0,1,1,1
1,0,1,110.0,4.0,27.5,4.0,0.0,0.0,1.0,1.0,4.0,2.0,1.0,178.0,1.0,1.0,110.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,160.0,160.0,0.0,14,0,1,0,0,0,1,0,1,1,1
0,0,1,6421.0,9.0,713.4444444444445,9.0,0.0,0.0,3.0,2.0,7.0,4.0,1.0,527058.0,1.0,1.0,6421.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,32.0,,,1.0,,0.0,,,,0.0,1.0,0.0,0.0,,,1.0,,1.0,1.0,,,0.0,0.0,,,549.0,543.0,0.0,13,0,1,0,0,0,1,0,1,1,1
3,0,1,29.0,4.0,7.25,4.0,0.0,0.0,2.0,2.0,4.0,2.0,1.0,595713.0,1.0,1.0,29.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,60.0,60.0,0.0,13,0,0,0,1,0,0,1,1,1,1
0,0,1,6156.0,8.0,769.5,8.0,1.0,0.0,2.0,3.0,7.0,4.0,1.0,183546.0,1.0,1.0,6156.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,36.0,,,1.0,,0.0,,,,0.0,0.0,1.0,0.0,,,1.0,,1.0,1.0,,,0.0,0.0,,,352.0,328.0,0.0,12,0,0,0,1,0,0,1,1,1,0
1,0,1,61.0,6.0,10.166666666666666,6.0,0.0,0.0,3.0,1.0,4.0,3.0,1.0,336668.0,1.0,1.0,61.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,240.0,240.0,0.0,14,0,1,0,0,0,1,0,1,1,0
0,0,1,65067.0,7.0,9295.285714285714,7.0,1.0,1.0,1.0,2.0,7.0,4.0,1.0,2692307.0,1.0,1.0,65067.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.0,,,1.0,,0.0,,,,0.0,0.0,1.0,0.0,,,1.0,,1.0,1.0,,,0.0,0.0,,,308.0,288.0,0.0,14,0,0,1,0,0,0,1,1,1,1
3,0,1,191.0,4.0,47.75,4.0,1.0,0.0,1.0,2.0,4.0,2.0,1.0,599967.0,1.0,1.0,191.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,60.0,60.0,0.0,15,0,1,0,0,0,1,0,1,1,1
3,0,1,893.0,4.0,223.25,4.0,1.0,0.0,1.0,2.0,4.0,2.0,1.0,1237.0,1.0,1.0,893.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,60.0,60.0,0.0,13,0,1,0,0,0,1,0,1,1,1
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60.0,,,,,1.0,,0.0,,0.0,0.0,,,0.0,1.0,,,,,1.0,1.0,0.0,0.0,,1.0,,,,5,0,0,1,0,0,0,1,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.0,,,,,0.0,,0.0,,0.0,0.0,,,0.0,1.0,,,,,1.0,1.0,0.0,0.0,,1.0,,,,13,0,0,1,0,0,0,1,0,0,0
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.0,,,,,0.0,,0.0,,0.0,0.0,,,0.0,1.0,,,,,1.0,1.0,0.0,0.0,,1.0,,,,13,0,1,0,0,0,1,0,0,0,0
0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,117.0,,,,,0.0,,0.0,,0.0,0.0,,,0.0,1.0,,,,,1.0,1.0,0.0,0.0,,1.0,,,,4,0,1,0,0,0,1,0,0,0,0
