SerialNumber,MonthBucket,TotalEInHeating,TotalEOutHeating
SN-87AB8C-XY,2025-03-01 00:00:00+00,348.93677012039996,3282.2024871269996
SN-720CC3-2Y,2025-03-01 00:00:00+00,312.2335919871,3022.9428899943
SN-CC6CD3-3Y,2025-03-01 00:00:00+00,275.5912690132,2904.0820532043
SN-9A1364-JY,2025-03-01 00:00:00+00,37.80289582314,332.2629437616
SN-A816C3-27,2025-03-01 00:00:00+00,253.1908275379,2500.2634951617
SN-E3242B-J7,2025-02-01 00:00:00+00,1.5909494083140001,10.731094293548999
SN-87AB8C-XY,2025-02-01 00:00:00+00,425.4087175093,3753.844730337
SN-9B7C04-V7,2025-02-01 00:00:00+00,1339.71476513,5776.076272263
SN-4C87B4-27,2025-02-01 00:00:00+00,659.1521725068001,4598.874120893999
SN-3AFBB4-KY,2025-03-01 00:00:00+00,238.1133116803,2461.4249721525
SN-C49DF0-LY,2025-03-01 00:00:00+00,210.4804898203,1605.6061940582997
SN-C881BC-X7,2025-03-01 00:00:00+00,30.188239613140002,317.7428377617
SN-E67CA5-9Y,2025-02-01 00:00:00+00,295.2606276746,2104.7049432323997
SN-9AD387-VY,2025-02-01 00:00:00+00,921.5843944496,8291.754188514
SN-13ED3F-VY,2025-02-01 00:00:00+00,68.30546711778999,622.9263028382999
SN-EBA18F-X7,2025-02-01 00:00:00+00,448.8973522425,3926.2304449079998
SN-D45BD7-3Y,2025-02-01 00:00:00+00,1019.4983817375,5258.110626486
SN-22CDD9-J7,2025-02-01 00:00:00+00,465.0827690054,3519.129266271
SN-7B5B7F-LY,2025-02-01 00:00:00+00,6.799223995872,104.15121067701
SN-949677-JY,2025-02-01 00:00:00+00,2512.451129636,7945.962026775001
SN-6C1FBC-VY,2025-02-01 00:00:00+00,1851.94365146,5548.069151658
SN-6A1C44-9Y,2025-02-01 00:00:00+00,1767.3603720150002,4034.2993186559997
SN-4FF869-X7,2025-02-01 00:00:00+00,416.58834427069996,3320.4099214559997
SN-E33AEE-VY,2025-02-01 00:00:00+00,185.87216705609998,1452.7855950008998
SN-05C097-87,2025-02-01 00:00:00+00,1243.5201264170998,8117.845376295
SN-022766-K7,2025-02-01 00:00:00+00,1297.0467272847,4877.384174765999
SN-F929DB-VY,2025-02-01 00:00:00+00,1428.872620826,4007.518024515
SN-4D330A-XY,2025-02-01 00:00:00+00,1290.2270523442999,3464.5496619989995
SN-389CFA-KY,2025-02-01 00:00:00+00,774.8446468195999,5187.960808575
SN-941859-XY,2025-02-01 00:00:00+00,744.0074297061001,5370.028573905
SN-9255E3-V7,2025-02-01 00:00:00+00,2961.107269029,8274.234814337999
SN-EC2C91-17,2025-02-01 00:00:00+00,477.7022618375,3825.671134527
SN-E002DA-KY,2025-02-01 00:00:00+00,1462.316284009,7339.881252716999
SN-2BC8C9-9Y,2025-02-01 00:00:00+00,115.41478838407,1467.2816623265999
SN-C0178C-27,2025-02-01 00:00:00+00,554.7471011586,4385.885082219
SN-908F7F-17,2025-02-01 00:00:00+00,782.6606111086,5623.740006575999
SN-00249F-X7,2025-02-01 00:00:00+00,1830.0356617129999,6967.460986503001
SN-969909-V7,2025-02-01 00:00:00+00,668.2475050097,4867.699458497999
SN-BB28E1-V7,2025-02-01 00:00:00+00,1260.2011631972,6722.545733532
SN-519412-27,2025-02-01 00:00:00+00,243.72985708819996,2197.2941903657997
SN-559B47-LY,2025-02-01 00:00:00+00,1417.7653810179997,6029.522434862999
SN-964267-97,2025-02-01 00:00:00+00,39.037360183429996,317.253050955
SN-2BFE3C-KY,2025-02-01 00:00:00+00,918.1972601752999,4571.659909698
SN-3C0C8E-37,2025-02-01 00:00:00+00,1207.5536951814,6802.856673158999
SN-A11599-3Y,2025-02-01 00:00:00+00,699.7192345136,4905.169223439
SN-AA141B-V7,2025-02-01 00:00:00+00,1368.697739059,5255.01725766
SN-4E7C98-V7,2025-02-01 00:00:00+00,508.2588758086,4129.233089601
SN-9AE655-27,2025-02-01 00:00:00+00,246.73256268289998,2942.9184828291
SN-209F43-V7,2025-02-01 00:00:00+00,591.3864555914,4709.340366654
SN-C41D1E-2Y,2025-02-01 00:00:00+00,789.6963321464,1845.4588646675998
SN-92DF4F-XY,2025-02-01 00:00:00+00,233.3818777871,3125.8048694015997
SN-F1D619-W7,2025-02-01 00:00:00+00,2179.475136881,6133.788593396999
SN-194A16-WY,2025-02-01 00:00:00+00,581.2674995771,4556.365407876
SN-405182-2Y,2025-02-01 00:00:00+00,673.7507537061,2298.7438474692
SN-6DFC9C-E7,2025-02-01 00:00:00+00,581.8981937629,4294.660195536
SN-21ED3C-27,2025-02-01 00:00:00+00,1641.713867724,4876.2733561469995
SN-77E10E-X7,2025-02-01 00:00:00+00,1329.8013008014,5658.377912096999
SN-C86898-J7,2025-02-01 00:00:00+00,1587.793870383,4186.29533385
SN-2FDF64-27,2025-02-01 00:00:00+00,464.7775407296,4165.798951172999
SN-DCCA5D-J7,2025-02-01 00:00:00+00,257.5078114861,1864.4125448306997
SN-DAF76D-27,2025-02-01 00:00:00+00,138.1251829461,1022.4713450258998
SN-BB75CC-27,2025-02-01 00:00:00+00,1216.1750396585999,4987.077624324
SN-53BF89-JY,2025-02-01 00:00:00+00,224.7769514025,2254.1324947241997
SN-C12108-97,2025-02-01 00:00:00+00,1101.9291647174998,4405.242672594
SN-720CC3-2Y,2025-02-01 00:00:00+00,1143.3690496046,5362.820131232999
SN-E1A587-17,2025-02-01 00:00:00+00,441.2006157307,3559.9394049209996
SN-F26512-J7,2025-02-01 00:00:00+00,1249.5516183318,5498.714350988999
SN-0ABFC9-XY,2025-02-01 00:00:00+00,1391.9877643139998,6487.385157785999
SN-AB53EE-9Y,2025-02-01 00:00:00+00,21.70281239,195.41821174134
SN-2CF8E4-V7,2025-02-01 00:00:00+00,447.3328130257,3932.4034836689993
SN-58864B-V7,2025-02-01 00:00:00+00,1799.9727113269998,7603.6734264299985
SN-BFCBF7-E7,2025-02-01 00:00:00+00,368.6127937268,3056.3365900425
SN-338D2F-9Y,2025-02-01 00:00:00+00,310.41395022890003,2606.2344071981997
SN-B8045B-VY,2025-02-01 00:00:00+00,1241.3509913881999,7737.164203610999
SN-1EF6B9-XY,2025-02-01 00:00:00+00,1551.865317828,5051.9528279159995
SN-8384A9-V7,2025-02-01 00:00:00+00,1357.54828615,5431.679745230999
SN-2DFE2B-X7,2025-02-01 00:00:00+00,1031.3773668247,8666.970444642
SN-518598-JY,2025-02-01 00:00:00+00,1139.0566018299999,4406.128361127
SN-9C46A3-97,2025-02-01 00:00:00+00,437.41412223040004,3246.9992041739997
SN-DC295E-X7,2025-02-01 00:00:00+00,1618.1035975440002,5536.381344713999
SN-30B855-V7,2025-02-01 00:00:00+00,210.4912445146,1911.5802135431998
SN-8994B3-VY,2025-02-01 00:00:00+00,1916.0523455429998,8185.790975612999
SN-439F7B-V7,2025-02-01 00:00:00+00,1459.509796668,5289.778113324
SN-F4865E-VY,2025-02-01 00:00:00+00,445.397557535,3434.4047094959997
SN-719DBA-9Y,2025-02-01 00:00:00+00,1297.6416781125,8704.496632146
SN-B81A77-9Y,2025-02-01 00:00:00+00,662.3168682193,5175.623939175
SN-393153-97,2025-02-01 00:00:00+00,1427.805000923,6058.070539773
SN-9199B2-37,2025-02-01 00:00:00+00,941.7365516993,3140.0820068607
SN-66FB99-3Y,2025-02-01 00:00:00+00,1427.7398796639998,5550.669980367
SN-F93314-27,2025-02-01 00:00:00+00,1024.0570952857,5085.202541385
SN-C70E3F-KY,2025-02-01 00:00:00+00,529.3698097968,3899.098615878
SN-569B4B-E7,2025-02-01 00:00:00+00,15.25466751529,119.91073455566998
SN-6AA1A3-2Y,2025-02-01 00:00:00+00,2396.047160612,6461.6326620029995
SN-6C0B7E-E7,2025-02-01 00:00:00+00,398.1994936157,3965.798097606
SN-B1948F-J7,2025-02-01 00:00:00+00,1525.5929135229999,3924.063005304
SN-D547A5-1Y,2025-02-01 00:00:00+00,85.35757366122,719.3017012659
SN-C00AD9-37,2025-02-01 00:00:00+00,1048.8567550503,2874.2844653025
SN-9A1364-JY,2025-02-01 00:00:00+00,324.7879139575,1915.9714514301
SN-3F1E60-WY,2025-02-01 00:00:00+00,438.30083212859995,4014.4916002829996
SN-0CEE49-3Y,2025-02-01 00:00:00+00,299.9044521025,1580.0190035765997
SN-57849F-JY,2025-02-01 00:00:00+00,2285.754041004,6070.085071404
SN-A07172-8Y,2025-02-01 00:00:00+00,692.5260470975,4329.38942385
SN-691FCF-KY,2025-02-01 00:00:00+00,7.1166359662789995,60.04842801731999
SN-EDE113-97,2025-02-01 00:00:00+00,758.5142087418,5261.849020167
SN-590BDD-XY,2025-02-01 00:00:00+00,1493.875120801,8002.888836732
SN-92FF78-27,2025-02-01 00:00:00+00,1296.0380543746999,6175.215433902
SN-C2BE72-9Y,2025-02-01 00:00:00+00,737.1318826052999,6576.669135366
SN-17DA83-X7,2025-02-01 00:00:00+00,555.8201372486,4661.280713835
SN-FDE635-W7,2025-02-01 00:00:00+00,1006.1520856779,4202.798928806999
SN-5749A3-17,2025-02-01 00:00:00+00,2722.385770622,10467.698758275
SN-697BE2-27,2025-02-01 00:00:00+00,894.9070738118,4737.718357332
SN-3C442C-V7,2025-02-01 00:00:00+00,550.9329079597,4607.136638628
SN-AD334C-X7,2025-02-01 00:00:00+00,254.0632987872,2137.5172076517
SN-C1DFAC-17,2025-02-01 00:00:00+00,202.0254218829,1940.1404762582997
SN-29F081-WY,2025-02-01 00:00:00+00,2198.377141506,8678.177890358998
SN-3B18BF-X7,2025-02-01 00:00:00+00,1620.092934551,6774.536093201999
SN-8FDA99-X7,2025-02-01 00:00:00+00,583.8863698527999,3761.2177076099997
SN-150E5C-27,2025-02-01 00:00:00+00,65.60377189814,445.9398898368
SN-BB2D59-X7,2025-02-01 00:00:00+00,694.5336658414,4847.88653184
SN-43AB27-97,2025-02-01 00:00:00+00,1358.089642798,6776.349787977
SN-1254C2-3Y,2025-02-01 00:00:00+00,1111.8743404132,7019.280061256999
SN-79573F-VY,2025-02-01 00:00:00+00,318.7517619293,3522.195227874
SN-94D11B-J7,2025-02-01 00:00:00+00,1897.114151002,5769.077262440999
SN-B4650C-17,2025-02-01 00:00:00+00,1352.265146694,4564.385033856
SN-F0B665-X7,2025-02-01 00:00:00+00,342.4373946546,2494.7094133959
SN-9F07D0-W7,2025-02-01 00:00:00+00,23.669455827500002,122.17433493018
SN-89A619-9Y,2025-02-01 00:00:00+00,567.0191288153001,3363.732039564
SN-6BB4E3-27,2025-02-01 00:00:00+00,422.99542729499996,5261.496266642999
SN-8123FC-87,2025-02-01 00:00:00+00,1182.7395561079,5437.211129574
SN-E78C5A-EY,2025-02-01 00:00:00+00,1353.755171692,6787.542801551999
SN-AF59A2-1Y,2025-02-01 00:00:00+00,131.60651612121998,1190.5573610166
SN-A816C3-27,2025-02-01 00:00:00+00,561.1712884238999,4248.193207947
SN-77CBA9-3Y,2025-02-01 00:00:00+00,1853.012889133,6443.810574749999
SN-14A89F-2Y,2025-02-01 00:00:00+00,1195.5976934125001,4560.4931483969995
SN-F94A51-2Y,2025-02-01 00:00:00+00,334.0233091097,3358.1124479580003
SN-C94FF9-V7,2025-02-01 00:00:00+00,470.11054934969997,5126.117717454
SN-04B611-JY,2025-02-01 00:00:00+00,290.0353991703,3170.74833198
SN-3640EB-X7,2025-02-01 00:00:00+00,674.9023147475,5234.041184067
SN-EF6166-XY,2025-02-01 00:00:00+00,1563.6294190509998,4884.619477083
SN-5ADF9E-X7,2025-02-01 00:00:00+00,526.425118905,4909.986147519
SN-6C4F70-97,2025-02-01 00:00:00+00,868.5577155304001,3723.56624433
SN-284FB3-VY,2025-02-01 00:00:00+00,646.6109175721999,4194.283653474
SN-FBE809-2Y,2025-02-01 00:00:00+00,386.76565305210005,2716.6669806876
SN-F0A9BE-V7,2025-02-01 00:00:00+00,1275.8683832272,5477.711656922999
SN-C859B3-J7,2025-02-01 00:00:00+00,2056.811658748,5837.461219977
SN-2C0042-17,2025-02-01 00:00:00+00,1747.2092484,6105.891328998
SN-219E40-XY,2025-02-01 00:00:00+00,1118.1465869875,3687.7723953569994
SN-8B5603-X7,2025-02-01 00:00:00+00,256.7750738504,3003.9940225382998
SN-854B81-JY,2025-02-01 00:00:00+00,1352.024399789,5906.011118822999
SN-91B687-VY,2025-02-01 00:00:00+00,2268.512637174,6864.106661778
SN-A45ED8-E7,2025-02-01 00:00:00+00,435.79972147039996,3874.0705532009997
SN-8178EF-JY,2025-02-01 00:00:00+00,224.1914653314,1617.1449666350998
SN-3B6BDF-J7,2025-02-01 00:00:00+00,2638.0797274859997,8135.686059170999
SN-F6239B-3Y,2025-02-01 00:00:00+00,1459.2307259949998,3722.0354680019996
SN-2433F4-9Y,2025-02-01 00:00:00+00,260.9268618222,1804.0033874066999
SN-271236-9Y,2025-02-01 00:00:00+00,669.2306961703999,4197.73810908
SN-805E15-97,2025-02-01 00:00:00+00,202.5091792339,1662.4849005468
SN-DC644B-V7,2025-02-01 00:00:00+00,2.23164018,23.191860208683
SN-0F3C54-LY,2025-02-01 00:00:00+00,909.5780639896999,8380.177766853
SN-56FBF5-97,2025-02-01 00:00:00+00,320.09910843750004,2611.8023590518
SN-2790EC-E7,2025-02-01 00:00:00+00,1306.6888187178,4823.729706672
SN-4754F5-3Y,2025-02-01 00:00:00+00,785.0404462404,4639.451501129999
SN-7583B2-VY,2025-02-01 00:00:00+00,2198.333079334,6699.366904701
SN-DC53C4-37,2025-02-01 00:00:00+00,4881.6342848350005,11107.439608308
SN-5F6FA5-W7,2025-02-01 00:00:00+00,1238.4652001596,6988.849918172999
SN-5B13F4-LY,2025-02-01 00:00:00+00,20.28665789878,251.59126833950998
SN-BD52EF-V7,2025-02-01 00:00:00+00,364.6694411136,2842.2823277433
SN-346F31-WY,2025-02-01 00:00:00+00,207.1239951739,1526.6465243057999
SN-395574-2Y,2025-02-01 00:00:00+00,1544.517429217,4450.7149186589995
SN-DEB7B0-XY,2025-02-01 00:00:00+00,360.5423237332,3593.0183810519998
SN-74F6EE-W7,2025-02-01 00:00:00+00,420.6701741186,2866.2585015791997
SN-7B7F25-XY,2025-02-01 00:00:00+00,760.4175110020999,2470.5107249457
SN-E94C8B-L7,2025-02-01 00:00:00+00,1384.941280961,6621.034424180999
SN-CA8D45-LY,2025-02-01 00:00:00+00,287.6637153264,2781.2561531348997
SN-73A04F-97,2025-02-01 00:00:00+00,1934.363568641,4060.882528029
SN-58E0E8-3Y,2025-02-01 00:00:00+00,1062.2949068871999,4840.7918721
SN-42A3A3-E7,2025-02-01 00:00:00+00,241.5333870943,2474.1918967257
SN-FBF934-2Y,2025-02-01 00:00:00+00,626.8808125831999,5052.275278977
SN-377E1D-XY,2025-02-01 00:00:00+00,641.4812425860999,5295.821643593999
SN-21C76B-8Y,2025-02-01 00:00:00+00,1256.6652062496,6151.5581383379995
SN-CC72A9-3Y,2025-02-01 00:00:00+00,1422.680774613,4896.807077979
SN-7EA729-V7,2025-02-01 00:00:00+00,310.4345646297,3519.6431336069995
SN-9CBFA4-27,2025-02-01 00:00:00+00,688.7690967514,2549.2767903141
SN-9DE7EE-X7,2025-02-01 00:00:00+00,1060.3073174729,4934.6388738
SN-D65E8C-J7,2025-02-01 00:00:00+00,885.3496020445999,6038.660599053
SN-3C8862-8Y,2025-02-01 00:00:00+00,780.6550835664001,4852.141455218999
SN-7BAB52-97,2025-02-01 00:00:00+00,783.3405506142999,5022.575800058999
SN-F0438D-27,2025-02-01 00:00:00+00,1682.779997871,4524.131398097999
SN-2F8700-LY,2025-02-01 00:00:00+00,700.7835366511,2194.8001963274996
SN-144A39-WY,2025-02-01 00:00:00+00,1645.091870422,6078.720511785
SN-2A49FB-VY,2025-02-01 00:00:00+00,905.9934615003999,4039.043059251
SN-6BF295-L7,2025-02-01 00:00:00+00,1546.9981979549998,5221.982330088
SN-59E55F-V7,2025-02-01 00:00:00+00,1396.453765469,9587.026042902
SN-0AC214-JY,2025-02-01 00:00:00+00,1430.695961261,5863.846945658999
SN-D8BBFD-1Y,2025-02-01 00:00:00+00,145.52455688679999,1067.1195998076
SN-7D8074-XY,2025-02-01 00:00:00+00,300.7266755493,2249.5028634051
SN-871240-27,2025-02-01 00:00:00+00,787.3011296703,5404.453301646
SN-E00CE0-E7,2025-02-01 00:00:00+00,439.67627970279995,3977.070289701
SN-4F2CF3-2Y,2025-02-01 00:00:00+00,348.24272486359996,3743.1548402399994
SN-DF4588-37,2025-02-01 00:00:00+00,224.62244246819998,2173.8401324675997
SN-18BBA4-J7,2025-02-01 00:00:00+00,710.1806069239,6589.261383816
SN-9985A2-E7,2025-02-01 00:00:00+00,1681.092583541,6894.807346158
SN-6F0090-X7,2025-02-01 00:00:00+00,1146.2160812032,5748.039875846999
SN-C0A5F5-9Y,2025-02-01 00:00:00+00,1059.5475300543,4704.806254022999
SN-31F387-VY,2025-02-01 00:00:00+00,1361.636485867,7009.058325174
SN-BAFBDC-2Y,2025-02-01 00:00:00+00,544.3025302925,3620.825043321
SN-ADBE49-V7,2025-02-01 00:00:00+00,1237.7112840428001,5131.221062592
SN-ECF3EC-VY,2025-02-01 00:00:00+00,2238.415471621,5328.8706697259995
SN-BCFE8E-VY,2025-02-01 00:00:00+00,966.0758215304,4330.3598233289995
SN-6FE811-X7,2025-02-01 00:00:00+00,1454.971513282,4929.419753679
SN-11EA1E-9Y,2025-02-01 00:00:00+00,1703.43425063,5947.173957497999
SN-38771A-JY,2025-02-01 00:00:00+00,284.5671520643,2833.2688826249996
SN-4D502A-9Y,2025-02-01 00:00:00+00,1183.4294094686,7135.583457027
SN-14A020-XY,2025-02-01 00:00:00+00,2008.93072863,7530.299226936
SN-BE7323-X7,2025-02-01 00:00:00+00,1770.9153119559999,4381.607723877
SN-8A42BE-3Y,2025-02-01 00:00:00+00,1130.6866064004,6345.811710774
SN-585A09-VY,2025-02-01 00:00:00+00,2482.0192956019996,6613.602997677
SN-962268-V7,2025-02-01 00:00:00+00,1890.050443078,7442.166903447
SN-6D7637-J7,2025-02-01 00:00:00+00,1127.3945357675,5298.87901074
SN-8C5DC6-27,2025-02-01 00:00:00+00,530.1452052197,3941.4855934949996
SN-A4763D-JY,2025-02-01 00:00:00+00,1600.749768058,4607.893451217
SN-5E9865-9Y,2025-02-01 00:00:00+00,804.4891497642999,3958.146497541
SN-881FFA-XY,2025-02-01 00:00:00+00,1035.6360003493,4189.338114651
SN-1A107B-V7,2025-02-01 00:00:00+00,498.4643628993,4127.003172606
SN-17C988-JY,2025-02-01 00:00:00+00,488.4823416228,3919.5860201639994
SN-1C9D15-X7,2025-02-01 00:00:00+00,693.0279345695999,5252.174097363
SN-AB9400-XY,2025-02-01 00:00:00+00,2254.317512972,5700.288852464999
SN-41EA59-1Y,2025-02-01 00:00:00+00,519.9125209103,3795.8772424619997
SN-640DFA-V7,2025-02-01 00:00:00+00,1443.4800317069999,3333.8944419629997
SN-0C38D9-X7,2025-02-01 00:00:00+00,1667.4947761219998,4035.275197062
SN-1EE1F4-87,2025-02-01 00:00:00+00,1844.895393908,8884.232800910999
SN-73EF99-37,2025-02-01 00:00:00+00,843.0790227461,5505.182612967
SN-4D8D00-WY,2025-02-01 00:00:00+00,388.8616650107,1804.4876738867997
SN-B00F07-V7,2025-02-01 00:00:00+00,1403.310311928,6857.313050352
SN-8D30A3-VY,2025-02-01 00:00:00+00,513.3741438175,3604.4141747189997
SN-605273-X7,2025-02-01 00:00:00+00,2129.598486918,10168.693379118
SN-897CB0-X7,2025-02-01 00:00:00+00,928.3683848599999,5844.645770624999
SN-E06C01-J7,2025-02-01 00:00:00+00,600.538892835,4471.661294013
SN-890646-2Y,2025-02-01 00:00:00+00,86.77181251220999,687.4782975717
SN-0F2450-9Y,2025-02-01 00:00:00+00,472.53393164109997,3820.462899879
SN-6D54CF-X7,2025-02-01 00:00:00+00,522.6232249028,3690.128730489
SN-D5E915-27,2025-02-01 00:00:00+00,939.9815710047001,4187.6810271839995
SN-C85583-3Y,2025-02-01 00:00:00+00,773.2848710664,5376.171329084999
SN-5C13DA-2Y,2025-02-01 00:00:00+00,194.9204489246,1655.2518174942002
SN-8547EE-E7,2025-02-01 00:00:00+00,582.7151623986,3721.642690932
SN-0574CF-27,2025-02-01 00:00:00+00,414.4185674818,3448.910418915
SN-4BD916-97,2025-02-01 00:00:00+00,285.4010556768,2045.1904857758998
SN-1188BF-JY,2025-02-01 00:00:00+00,273.65564771929996,1981.5850359467997
SN-7BAAD6-X7,2025-02-01 00:00:00+00,648.7433066268,4189.829827107
SN-56DAC4-V7,2025-02-01 00:00:00+00,355.24362226569997,2844.4903696265997
SN-F9FD56-X7,2025-02-01 00:00:00+00,2049.955406429,6972.6017840879995
SN-6F71ED-3Y,2025-02-01 00:00:00+00,852.1411410939,6660.304855316999
SN-7841B6-27,2025-02-01 00:00:00+00,2458.16272863,8854.262327528999
SN-EF49FF-9Y,2025-02-01 00:00:00+00,1070.3285903954,12439.731609453
SN-073DF9-2Y,2025-02-01 00:00:00+00,340.9984692618,2265.9753348468
SN-14484D-9Y,2025-02-01 00:00:00+00,1096.6317860778,4156.270215959999
SN-79CCBE-2Y,2025-02-01 00:00:00+00,508.4895509589,3335.498417511
SN-37C6C9-VY,2025-02-01 00:00:00+00,190.94273166780002,1560.8208175631999
SN-33DA8E-WY,2025-02-01 00:00:00+00,519.0966082372,5155.092004839
SN-2E75B5-97,2025-02-01 00:00:00+00,342.3320041589,2831.4784589709
SN-D2E21D-X7,2025-02-01 00:00:00+00,2078.83499817,5408.464930454999
SN-C7356D-V7,2025-02-01 00:00:00+00,397.9875015697,3997.4143827539997
SN-8C0043-37,2025-02-01 00:00:00+00,1983.638561919,4231.399620087
SN-A0FD81-V7,2025-02-01 00:00:00+00,450.06549916999995,3860.749755369
SN-009AFE-17,2025-02-01 00:00:00+00,465.82785156319994,3454.112538942
SN-DD6DA2-17,2025-02-01 00:00:00+00,536.0652484243,4401.3766051229995
SN-5FAE76-17,2025-02-01 00:00:00+00,183.53447229249997,1631.9405846175
SN-E2C2D7-XY,2025-02-01 00:00:00+00,160.4032730111,1493.3708509191
SN-1F5960-1Y,2025-02-01 00:00:00+00,1923.357173395,8885.206051571999
SN-22DF45-E7,2025-02-01 00:00:00+00,2663.929607703,8314.292779076999
SN-C9E404-VY,2025-02-01 00:00:00+00,464.60210186250004,3841.691850657
SN-4BBEF1-E7,2025-02-01 00:00:00+00,571.5159137268,4174.783617290999
SN-6E8833-97,2025-02-01 00:00:00+00,166.5501401375,1433.6789498675998
SN-2A5D2A-XY,2025-02-01 00:00:00+00,334.74265401639997,3079.0944421659
SN-663296-VY,2025-02-01 00:00:00+00,651.19575717,4532.978785782
SN-9B6190-KY,2025-02-01 00:00:00+00,1037.0284595104,5065.413771099
SN-A72D23-WY,2025-02-01 00:00:00+00,2238.93025272,5603.352123018
SN-CDCBBD-JY,2025-02-01 00:00:00+00,16.92937067878,100.26144437634
SN-C48E35-V7,2025-02-01 00:00:00+00,50.49508064999999,303.34321915700997
SN-469A01-X7,2025-02-01 00:00:00+00,1698.0060333039999,5561.830771808999
SN-855E48-LY,2025-02-01 00:00:00+00,334.7045287929,2771.1794267207997
SN-DC877E-37,2025-02-01 00:00:00+00,2454.4242373069997,8629.811672535
SN-149762-97,2025-02-01 00:00:00+00,332.1397226525,2945.6627961708
SN-3AFBB4-KY,2025-02-01 00:00:00+00,49.00851046,404.2116306159
SN-21FB35-VY,2025-02-01 00:00:00+00,1201.1471718253001,4894.8283104659995
SN-E4A01D-VY,2025-02-01 00:00:00+00,2944.530824823,9063.287700822
SN-A91480-V7,2025-02-01 00:00:00+00,390.43223329529997,3416.6792257019997
SN-48290F-KY,2025-02-01 00:00:00+00,1746.7916311019999,4179.600022115999
SN-008851-3Y,2025-02-01 00:00:00+00,316.7685827432,3587.0933762429995
SN-2D3313-JY,2025-02-01 00:00:00+00,399.72176919289996,3335.457128871
SN-16DE75-27,2025-02-01 00:00:00+00,388.76432619639996,2272.7728085859
SN-6D22A5-XY,2025-02-01 00:00:00+00,654.5237377510999,4743.186839439
SN-CB2C74-XY,2025-02-01 00:00:00+00,2222.732420174,9814.028804750998
SN-9B1D27-V7,2025-02-01 00:00:00+00,320.4299966847,2396.9548850174997
SN-A8CA67-X7,2025-02-01 00:00:00+00,471.8412177689,3485.927708196
SN-43F8CE-J7,2025-02-01 00:00:00+00,1330.8073372811,6309.955994928
SN-327707-WY,2025-02-01 00:00:00+00,1530.0033476209999,4316.840424620999
SN-134518-WY,2025-02-01 00:00:00+00,1501.8577688799999,6145.811102672999
SN-CA5DCF-97,2025-02-01 00:00:00+00,958.9571518093,6093.782535276
SN-02068E-97,2025-02-01 00:00:00+00,910.6606030746,4047.0720255269994
SN-F4F642-97,2025-02-01 00:00:00+00,699.9496485477999,5184.754613505
SN-E7A72C-87,2025-02-01 00:00:00+00,302.07536280109997,1947.6363819599997
SN-F8ABFA-VY,2025-02-01 00:00:00+00,123.43816697814,859.7336986490999
SN-08A204-2Y,2025-02-01 00:00:00+00,927.3578527177999,5348.455611969
SN-C7A9A9-WY,2025-02-01 00:00:00+00,456.8140626903,2281.2698300600996
SN-126E85-V7,2025-02-01 00:00:00+00,265.09530386710003,3361.9181874389997
SN-BF25C8-XY,2025-02-01 00:00:00+00,473.5405455711,3949.76275422
SN-4A079E-J7,2025-02-01 00:00:00+00,1270.8241525685999,3936.046507515
SN-6B82B7-8Y,2025-02-01 00:00:00+00,1132.97881375,5212.862276882999
SN-609A0E-X7,2025-02-01 00:00:00+00,496.4110432225,4241.5686250379995
SN-705FCF-WY,2025-02-01 00:00:00+00,1753.9376220169997,12280.575539858999
SN-2BB689-V7,2025-02-01 00:00:00+00,883.4349943797,6016.976661309
SN-5BBF1E-87,2025-02-01 00:00:00+00,986.2271170836,3265.915604031
SN-C0BDD8-V7,2025-02-01 00:00:00+00,3220.091439635,11559.970724742
SN-FD53C6-E7,2025-02-01 00:00:00+00,1103.0852753025001,7224.2596104389995
SN-61401A-V7,2025-02-01 00:00:00+00,459.78154649069995,5540.993657147999
SN-92A7A6-X7,2025-02-01 00:00:00+00,1257.3548680182,5416.174539170999
SN-56ED6C-8Y,2025-02-01 00:00:00+00,407.0397821378,2259.8159594156996
SN-72BA2A-LY,2025-02-01 00:00:00+00,808.5666276772,3066.2157635316
SN-DA3DE9-JY,2025-02-01 00:00:00+00,166.2341631839,1455.2464127358
SN-422B55-73,2025-02-01 00:00:00+00,1767.0440110749998,4988.551024548
SN-84AD4C-X7,2025-02-01 00:00:00+00,482.13924300639997,4081.754048841
SN-E848A0-X7,2025-02-01 00:00:00+00,466.77292338319995,3429.1428279389993
SN-20F06E-1Y,2025-02-01 00:00:00+00,404.80865670279996,4123.981734759
SN-506907-X7,2025-02-01 00:00:00+00,503.5380487375,5626.452327201
SN-E7E048-V7,2025-02-01 00:00:00+00,682.5262950617999,5214.901082861999
SN-573F08-V7,2025-02-01 00:00:00+00,1487.6226469859998,4118.544725799
SN-A0F5C0-XY,2025-02-01 00:00:00+00,2789.447259956,8977.790007968999
SN-28AA7D-VY,2025-02-01 00:00:00+00,839.2189733885999,2743.3236284525997
SN-A1A437-XY,2025-02-01 00:00:00+00,789.6038025211,5762.392096635
SN-67482E-V7,2025-02-01 00:00:00+00,135.9310299732,964.2932192643
SN-0361ED-2Y,2025-02-01 00:00:00+00,2570.900650339,7696.370432508
SN-B0DF7A-KY,2025-02-01 00:00:00+00,1312.8215423897,5896.287845510999
SN-668274-9Y,2025-02-01 00:00:00+00,1237.0516182703,3826.342270041
SN-61C975-V7,2025-02-01 00:00:00+00,1297.766035825,6625.1723169239995
