CommissionedAt;State;BoilerType;DhwType;Model;Broken;SerialNumber
;2;0;0;0;0;SN-DA9BEF-27
12/11/2024 14:58;3;1;2;0;0;SN-191AD3-27
27/12/2024 11:13;3;3;2;0;0;SN-827E84-27
31/10/2024 10:38;3;1;1;0;0;SN-BFB479-27
15/11/2024 16:23;3;1;1;0;0;SN-E4FC1E-27
14/01/2025 11:25;3;1;1;0;0;SN-FE4212-27
09/12/2024 12:57;3;1;2;0;0;SN-6C525E-27
07/11/2024 10:22;3;1;2;0;0;SN-8C6589-27
19/11/2024 13:45;5;1;2;0;0;SN-AA27E6-27
15/11/2024 15:39;3;1;1;0;0;SN-A1F113-27
05/12/2024 15:06;3;1;2;0;0;SN-ED084A-27
12/12/2024 15:26;3;3;2;0;0;SN-B5BB4B-27
16/10/2024 17:35;3;3;2;0;0;SN-D6015A-27
25/03/2025 11:04;3;3;2;0;0;SN-CD9DC6-2Y
03/09/2024 17:06;3;1;1;0;0;SN-9AE606-2Y
10/09/2024 17:39;3;1;1;0;0;SN-395574-2Y
30/09/2024 11:01;3;3;2;0;0;SN-01113C-2Y
09/12/2024 17:39;3;1;2;0;0;SN-890646-2Y
02/10/2024 11:06;3;1;1;0;0;SN-C41D1E-2Y
30/08/2024 15:41;3;2;2;0;0;SN-AFA990-2Y
12/07/2024 11:15;3;1;1;0;0;SN-320A4E-2Y
03/07/2024 09:40;3;3;2;0;0;SN-2EAA33-2Y
;1;0;0;0;0;SN-8404C3-9Y
22/11/2024 11:27;3;2;2;0;0;SN-2892F6-9Y
06/04/2025 19:37;3;1;1;0;0;SN-719DBA-9Y
08/11/2023 01:00;3;2;2;0;0;SN-5418E8-9Y
;2;0;0;0;0;SN-1142CE-9Y
07/01/2025 22:02;3;1;1;0;0;SN-EC69F6-9Y
27/11/2023 01:00;3;2;2;0;0;SN-EAE669-9Y
13/02/2024 17:22;3;3;2;0;0;SN-F35F69-9Y
30/09/2024 10:31;3;1;1;0;0;SN-AF8163-9Y
22/07/2024 17:31;3;2;2;0;0;SN-CC5273-9Y
09/01/2024 01:00;3;2;2;0;0;SN-29053F-9Y
23/01/2024 21:44;3;1;1;0;0;SN-D9F528-9Y
15/05/2024 12:42;3;1;1;0;0;SN-207062-9Y
24/02/2024 12:44;3;1;1;0;0;SN-243326-9Y
29/03/2025 15:42;3;1;1;0;0;SN-D88DB2-9Y
28/11/2023 01:00;3;2;2;0;0;SN-502B6C-9Y
29/11/2023 01:00;5;1;1;0;1;SN-B70804-9Y
13/02/2025 16:02;3;3;2;0;0;SN-2CD7CE-97
02/07/2024 17:18;3;1;1;0;0;SN-53E4A2-97
08/08/2024 17:41;3;3;2;0;0;SN-F50333-97
03/10/2024 18:16;3;1;1;0;0;SN-DC49BC-97
03/03/2025 16:38;3;1;1;0;0;SN-02AC27-97
21/08/2024 13:14;3;2;2;0;0;SN-73A04F-97
03/10/2024 15:13;3;1;1;0;0;SN-F4F642-97
10/07/2024 13:35;3;1;1;0;0;SN-63FA37-97
14/01/2025 16:10;3;3;2;0;0;SN-668274-9Y
14/11/2024 12:43;3;1;1;0;0;SN-F940CD-9Y
05/11/2024 16:08;3;1;1;0;0;SN-FA9374-9Y
25/11/2024 07:20;3;1;1;0;0;SN-144148-9Y
;2;0;0;0;0;SN-74F1CC-9Y
24/12/2024 13:58;3;2;2;0;0;SN-02B44E-9Y
08/04/2025 15:22;3;3;2;0;0;SN-2004B2-9Y
07/11/2024 10:21;3;1;2;0;0;SN-6344EE-9Y
20/11/2024 12:36;3;2;2;0;0;SN-2473CD-9Y
02/12/2024 13:52;3;1;1;0;0;SN-6A1C44-9Y
26/11/2024 15:03;3;1;1;0;0;SN-7912B4-9Y
13/11/2024 13:01;3;1;1;0;0;SN-F1D54A-9Y
22/11/2024 10:05;3;1;2;0;0;SN-E35281-9Y
15/12/2024 16:40;3;1;1;0;0;SN-7BC0CC-9Y
14/07/2023 02:00;3;2;2;0;0;SN-63DF6A-78
;2;0;0;0;0;SN-8A4125-78
25/02/2025 11:58;3;1;1;0;0;SN-FDAF23-9Y
04/02/2025 12:29;3;1;1;0;0;SN-DC73CC-9Y
25/03/2025 09:03;3;1;1;0;0;SN-EC4103-9Y
19/02/2025 17:34;3;1;1;0;0;SN-D54CE9-9Y
03/04/2025 15:06;3;2;2;0;0;SN-DE2D30-9Y
03/04/2025 12:52;3;1;2;0;0;SN-8F0DE0-9Y
12/02/2025 17:28;3;1;1;0;0;SN-E67CA5-9Y
12/02/2025 16:12;3;1;1;0;0;SN-2433F4-9Y
05/02/2025 18:29;3;1;1;0;0;SN-B60AB5-9Y
31/01/2025 14:33;3;1;2;0;0;SN-FC91A5-9Y
01/06/2023 02:00;3;2;2;0;0;SN-CAF339-Y8
22/01/2025 14:25;3;1;2;0;0;SN-D4BC33-97
;2;0;0;0;0;SN-CA7387-97
20/01/2025 18:47;3;3;2;0;0;SN-A2F6B1-97
29/01/2025 09:49;3;3;2;0;0;SN-43AB27-97
26/02/2025 14:07;3;1;1;0;0;SN-F3018A-97
;2;0;0;0;0;SN-DF2AEE-97
;2;0;0;0;0;SN-B3FBB5-97
;2;0;0;0;0;SN-A231B5-9Y
29/03/2025 17:33;3;2;2;0;0;SN-7E7765-9Y
26/03/2025 11:44;3;1;1;0;0;SN-45795B-9Y
;2;0;0;0;0;SN-164465-9Y
;2;0;0;0;0;SN-8470AA-9Y
27/02/2025 11:34;3;3;1;0;0;SN-FF32CA-9Y
14/12/2023 01:00;3;2;2;0;0;SN-89D516-97
18/04/2024 13:39;3;1;1;0;0;SN-9C6967-97
28/05/2024 20:53;3;1;1;0;0;SN-011F72-97
10/10/2024 16:58;5;1;2;0;1;SN-CA516B-97
01/02/2024 18:08;3;3;2;0;0;SN-7755F0-97
18/10/2024 16:11;3;1;1;0;0;SN-BF4E66-9Y
;1;0;0;0;0;SN-29DA65-9Y
17/03/2025 12:14;3;1;1;0;0;SN-531CC1-9Y
17/01/2025 15:16;3;2;1;0;0;SN-271236-9Y
27/02/2025 10:10;3;1;2;0;0;SN-AB53EE-9Y
20/03/2025 10:20;3;1;1;0;0;SN-319392-9Y
17/03/2025 10:24;3;2;2;0;0;SN-ECC7F0-9Y
;2;0;0;0;0;SN-236046-9Y
;2;0;0;0;0;SN-D3ABA2-9Y
07/01/2025 16:30;3;2;2;0;0;SN-C8C086-9Y
14/02/2025 20:18;3;1;1;0;0;SN-296A98-9Y
05/02/2025 19:24;3;3;2;0;0;SN-B89931-9Y
20/12/2024 12:09;3;1;1;0;0;SN-89A619-9Y
11/12/2024 17:03;3;1;1;0;0;SN-CC34D7-9Y
24/03/2025 15:00;3;3;2;0;0;SN-7C713D-9Y
;2;0;0;0;0;SN-EF8E61-X7
01/03/2025 10:12;3;1;1;0;0;SN-6E6E39-X7
09/01/2025 09:13;3;3;2;0;0;SN-469A01-X7
04/02/2025 15:54;3;3;2;0;0;SN-FBF0E7-X7
06/02/2025 11:40;3;1;2;0;0;SN-D5B060-X7
;2;0;0;0;0;SN-117AA8-X7
22/03/2025 12:21;3;3;2;0;0;SN-A771D2-X7
04/02/2025 15:56;3;3;1;0;0;SN-3E8EEC-X7
08/01/2025 11:03;3;2;2;0;0;SN-CC39BD-X7
;2;0;0;0;0;SN-6C91EE-X7
24/04/2024 13:31;3;3;2;0;0;SN-217734-XY
04/06/2024 16:55;3;1;1;0;0;SN-941859-XY
11/04/2024 11:00;3;3;2;0;0;SN-76C90C-XY
05/07/2024 08:40;3;1;1;0;0;SN-5BE65D-XY
12/03/2024 13:30;3;3;2;0;0;SN-FF5727-XY
30/04/2024 17:53;3;1;1;0;0;SN-270AE2-XY
02/05/2024 17:49;3;3;2;0;0;SN-3140A5-XY
17/12/2023 01:00;3;1;1;0;0;SN-A46773-XY
25/01/2024 14:45;3;3;2;0;0;SN-F9FD84-XY
11/07/2024 15:33;3;1;1;0;0;SN-E79F27-XY
07/10/2024 21:06;3;1;1;0;0;SN-DC30E9-XY
29/01/2025 10:42;3;3;1;0;0;SN-CCD87F-XY
10/04/2024 14:01;3;3;2;0;0;SN-13D48F-XY
24/10/2024 15:15;3;1;2;0;0;SN-D8BE7C-X7
16/10/2024 12:51;3;2;2;0;0;SN-166D71-X7
14/08/2024 16:27;3;2;2;0;0;SN-959772-X7
28/07/2023 02:00;3;1;1;0;0;SN-DCF9A4-Y8
;2;0;0;0;0;SN-596AA3-X7
14/02/2025 13:27;3;1;1;0;0;SN-8076BD-X7
;2;0;0;0;0;SN-3C7B4E-X7
;2;0;0;0;0;SN-0E0A46-X7
;2;0;0;0;0;SN-305B61-X7
13/02/2025 14:24;3;3;2;0;0;SN-7BAAD6-X7
12/02/2025 17:41;3;1;1;0;0;SN-02B7A4-X7
14/02/2025 09:09;3;3;1;0;0;SN-126AEC-X7
04/02/2025 18:33;3;1;1;0;0;SN-279F07-X7
21/01/2025 15:53;3;2;2;0;0;SN-E028AC-X7
;1;0;0;0;0;SN-7D6547-XY
20/01/2025 15:08;3;2;2;0;0;SN-CCCE41-XY
04/12/2024 13:59;3;3;2;0;0;SN-CA117B-XY
28/11/2024 15:48;3;3;1;0;0;SN-DEB7B0-XY
10/12/2024 10:37;3;1;1;0;0;SN-806D5F-XY
04/02/2025 10:44;3;1;1;0;0;SN-A0F5C0-XY
25/10/2024 15:37;3;1;1;0;0;SN-7B7F25-XY
31/10/2024 18:47;5;3;2;0;1;SN-75AE60-XY
07/03/2025 12:52;3;1;1;0;0;SN-08CF86-XY
21/03/2025 14:30;3;2;2;0;0;SN-562F31-XY
07/04/2025 09:30;3;1;1;0;0;SN-590BDD-XY
;1;0;0;0;0;SN-626B15-XY
05/04/2025 21:47;3;1;1;0;0;SN-1D16CC-X7
02/10/2023 02:00;3;2;2;0;0;SN-B2EF14-X7
17/10/2024 16:38;3;1;2;0;0;SN-BB2D59-X7
29/01/2024 09:46;3;2;1;0;0;SN-444617-X7
04/10/2023 02:00;3;2;2;0;0;SN-1C9D15-X7
23/08/2024 09:43;3;1;2;0;0;SN-82EFF7-X7
06/08/2024 16:46;3;1;1;0;0;SN-4E7ECD-X7
04/12/2023 01:00;3;2;2;0;0;SN-9381FE-X7
06/03/2024 18:00;3;2;2;0;0;SN-4378DE-X7
05/03/2024 14:30;5;0;0;0;1;SN-DC0549-X7
12/03/2024 15:03;5;0;0;0;1;SN-6245C9-X7
15/02/2024 15:14;3;1;1;0;0;SN-2432E9-X7
29/11/2024 16:23;3;2;2;0;0;SN-243282-X7
11/02/2025 13:16;3;3;2;0;0;SN-511865-X7
09/01/2025 16:21;3;3;2;0;0;SN-B22BD6-X7
16/01/2025 10:04;3;1;2;0;0;SN-A35866-X7
12/12/2024 15:29;3;1;1;0;0;SN-B81F04-X7
04/02/2025 14:58;3;1;1;0;0;SN-8D992E-X7
13/01/2025 15:43;3;1;2;0;0;SN-019A9D-X7
04/02/2025 16:28;3;3;2;0;0;SN-DA355A-X7
22/11/2024 14:45;3;3;2;0;0;SN-DFD6EB-X7
25/11/2024 16:30;3;2;2;0;0;SN-AB5560-X7
;2;0;0;0;0;SN-1FE43C-XY
26/03/2025 17:24;3;2;2;0;0;SN-00BB59-XY
01/04/2025 10:34;3;3;2;0;0;SN-7095FE-XY
03/04/2025 17:30;3;2;2;0;0;SN-612323-XY
;2;0;0;0;0;SN-710FC1-XY
04/04/2025 10:41;3;1;1;0;0;SN-754BC7-XY
11/03/2025 19:55;3;1;1;0;0;SN-B8A708-XY
;2;0;0;0;0;SN-B26D81-XY
03/09/2024 16:44;3;2;2;0;0;SN-3E7C80-X7
14/03/2025 13:31;3;3;2;0;0;SN-3EE335-X7
10/09/2024 15:37;3;2;2;0;0;SN-3B6353-X7
28/08/2024 12:01;3;1;1;0;0;SN-9550BE-X7
22/07/2024 15:23;3;2;2;0;0;SN-D3F6A2-X7
20/07/2024 11:46;3;1;1;0;0;SN-1AD8B1-X7
19/09/2024 11:38;3;3;2;0;0;SN-77E10E-X7
09/10/2024 16:24;3;3;2;0;0;SN-A2A5C2-X7
18/01/2024 18:00;3;2;2;0;0;SN-422B55-73
10/01/2024 01:00;3;2;2;0;0;SN-9F5CE0-3Y
30/05/2024 14:15;3;1;1;0;0;SN-3416DE-3Y
02/05/2024 12:09;3;1;1;0;0;SN-8B0286-3Y
11/06/2024 09:11;3;2;2;0;0;SN-6CB553-3Y
08/04/2024 16:37;3;3;2;0;0;SN-71B119-3Y
18/01/2024 14:12;3;2;1;0;0;SN-C85583-3Y
14/10/2024 14:58;3;1;1;0;0;SN-C55226-3Y
22/05/2024 16:53;3;2;2;0;0;SN-0CEE49-3Y
11/02/2025 16:47;3;1;1;0;0;SN-C9F156-3Y
23/05/2024 15:11;3;3;2;0;0;SN-EAC8C6-3Y
25/02/2025 22:30;3;3;2;0;0;SN-2B77DF-3Y
16/05/2024 15:23;3;2;2;0;0;SN-71EBBA-3Y
04/06/2024 16:20;3;1;1;0;0;SN-3E7591-3Y
12/09/2024 12:04;3;3;2;0;0;SN-7589EA-3Y
15/07/2024 15:28;3;2;2;0;0;SN-CC72A9-3Y
08/11/2023 01:00;3;2;2;0;0;SN-6D10D3-3Y
10/10/2023 02:00;3;2;2;0;0;SN-B65D38-3Y
30/10/2023 01:00;3;2;2;0;0;SN-713CC4-3Y
18/11/2024 12:47;3;1;1;0;0;SN-01E8AE-3Y
28/02/2025 13:27;3;1;2;0;0;SN-F6239B-3Y
02/10/2024 14:00;3;1;2;0;0;SN-3B7BE4-3Y
30/10/2024 12:18;3;1;1;0;0;SN-7B00F3-3Y
12/09/2023 02:00;3;2;2;0;0;SN-144828-3Y
;2;0;0;0;0;SN-B68C97-3Y
25/07/2024 17:47;3;1;1;0;0;SN-D41529-3Y
28/11/2023 01:00;3;1;1;0;0;SN-08E3AF-3Y
20/02/2024 13:58;3;1;1;0;0;SN-5CD1E4-3Y
30/10/2024 13:01;3;1;1;0;0;SN-5B86C5-3Y
23/01/2025 17:41;3;2;2;0;0;SN-F75551-37
01/04/2025 09:14;3;1;1;0;0;SN-C00AD9-37
18/12/2024 16:06;3;1;1;0;0;SN-29B5BB-37
21/01/2025 12:39;3;2;2;0;0;SN-929227-37
14/02/2025 16:57;3;1;1;0;0;SN-489907-37
;2;0;0;0;0;SN-39E4AC-37
15/01/2025 18:53;3;1;2;0;0;SN-9199B2-37
07/02/2025 15:47;3;3;2;0;0;SN-0D8A05-37
;2;0;0;0;0;SN-74E250-37
24/03/2025 13:36;3;1;1;0;0;SN-B1AF3E-37
11/03/2025 13:51;3;1;1;0;0;SN-2F7213-37
11/02/2025 16:15;3;3;2;0;0;SN-B0C4C7-37
07/03/2025 07:10;3;1;1;0;0;SN-FEA15A-37
27/02/2025 14:11;3;1;1;0;0;SN-B339C7-37
29/01/2025 15:28;3;3;2;0;0;SN-5807DB-37
14/02/2025 20:20;3;1;1;0;0;SN-759CA8-37
;2;0;0;0;0;SN-B33C02-3Y
;2;0;0;0;0;SN-609B9B-3Y
31/03/2025 14:39;3;2;2;0;0;SN-2C47E4-3Y
;2;0;0;0;0;SN-CE13BD-3Y
01/04/2025 12:39;3;1;1;0;0;SN-4D5905-3Y
;2;0;0;0;0;SN-BE87EA-3Y
04/04/2025 10:12;3;3;2;0;0;SN-54C5AD-3Y
03/04/2025 14:15;3;2;2;0;0;SN-EA6521-3Y
;2;0;0;0;0;SN-0ADFC6-37
13/03/2025 11:34;3;2;2;0;0;SN-BDB05C-3Y
09/07/2024 19:07;3;3;2;0;0;SN-98A978-3Y
12/07/2024 10:16;3;1;2;0;0;SN-4C9644-3Y
03/09/2024 15:18;3;3;2;0;0;SN-0F0B85-3Y
07/04/2025 15:29;3;1;1;0;0;SN-26F093-3Y
;2;0;0;0;0;SN-D1EAD3-3Y
28/03/2025 17:31;3;1;1;0;0;SN-80C683-3Y
30/08/2024 15:53;3;3;2;0;0;SN-C34462-3Y
29/08/2024 16:10;3;3;2;0;0;SN-C0A20F-3Y
22/11/2024 13:30;3;1;1;0;0;SN-F493D8-37
31/10/2024 12:39;3;1;2;0;0;SN-C7F4EE-37
29/10/2024 20:01;3;3;1;0;0;SN-C8E2E2-37
15/11/2024 16:31;3;3;1;0;0;SN-24E998-37
14/11/2024 15:00;3;3;1;0;0;SN-9155D1-37
13/11/2024 13:44;3;2;2;0;0;SN-6FF712-37
11/11/2024 13:24;3;2;2;0;0;SN-44E759-37
24/10/2024 12:25;3;1;1;0;0;SN-DBABE3-37
07/11/2024 10:20;3;1;2;0;0;SN-FDF7EB-37
05/03/2025 17:37;3;1;1;0;0;SN-97D0CA-37
01/04/2025 08:53;3;2;2;0;0;SN-1497EC-37
;2;0;0;0;0;SN-B7083E-37
30/01/2025 17:44;3;1;1;0;0;SN-55F9DF-37
01/04/2025 13:02;3;2;2;0;0;SN-1901BD-37
;2;0;0;0;0;SN-5582A7-37
08/01/2025 12:42;3;1;1;0;0;SN-15D78D-37
10/02/2025 18:28;3;1;1;0;0;SN-14796C-37
14/02/2025 13:25;3;3;2;0;0;SN-73EF99-37
05/12/2024 20:50;3;3;2;0;0;SN-B0E6F2-37
11/12/2024 13:51;3;2;2;0;0;SN-CAF7D8-37
;2;0;0;0;0;SN-DF5ED8-17
;2;0;0;0;0;SN-50054D-17
19/02/2025 08:47;3;1;1;0;0;SN-866616-17
;2;0;0;0;0;SN-CD6730-17
12/03/2025 20:47;3;2;2;0;0;SN-5AF87D-17
11/02/2025 16:14;3;3;1;0;0;SN-5FAE76-17
23/01/2025 12:29;3;1;1;0;0;SN-190352-17
;2;0;0;0;0;SN-07CF00-17
;2;0;0;0;0;SN-D27DD1-17
25/03/2025 10:21;3;1;1;0;0;SN-7E1A2A-17
;2;0;0;0;0;SN-E33819-17
26/03/2025 12:29;3;1;1;0;0;SN-855034-17
03/10/2024 19:28;3;1;1;0;0;SN-B37E57-17
24/01/2025 09:15;3;2;2;0;0;SN-5749A3-17
05/12/2024 18:11;3;3;2;0;0;SN-BA43B8-17
;2;0;0;0;0;SN-1498B3-17
10/11/2024 18:26;3;1;1;0;0;SN-F47367-17
09/01/2025 19:17;3;3;2;0;0;SN-1C8251-17
;2;0;0;0;0;SN-0EE773-17
22/11/2024 09:03;3;1;1;0;0;SN-D6C257-17
24/03/2025 21:24;3;1;1;0;0;SN-FA71FF-17
21/10/2024 16:37;3;1;1;0;0;SN-F0A037-17
06/11/2024 22:21;3;3;2;0;0;SN-C71AFE-17
;2;0;0;0;0;SN-D1E637-17
;2;0;0;0;0;SN-DEAED4-17
28/03/2025 18:36;3;2;2;0;0;SN-C3735F-17
03/04/2025 17:14;3;3;2;0;0;SN-01797A-17
26/03/2025 12:17;3;1;1;0;0;SN-68E5FB-17
22/02/2025 19:56;3;3;2;0;0;SN-F257BA-17
;2;0;0;0;0;SN-BCCE8C-17
19/02/2025 14:18;3;1;1;0;0;SN-0EE1A5-17
03/03/2025 16:22;3;3;2;0;0;SN-ACDAB6-1Y
09/01/2025 12:36;3;1;1;0;0;SN-5F9605-1Y
17/09/2024 17:43;3;3;1;0;0;SN-707B72-1Y
12/03/2025 14:58;3;1;1;0;0;SN-E4FA53-1Y
25/10/2023 02:00;3;2;2;0;0;SN-3124FE-1Y
26/10/2023 02:00;3;2;2;0;0;SN-3E1D16-1Y
15/10/2023 02:00;3;2;2;0;0;SN-BF75CE-1Y
19/01/2024 19:19;3;1;2;0;0;SN-41AC89-1Y
14/01/2025 08:07;3;1;1;0;0;SN-F8078B-1Y
24/07/2024 10:54;3;2;2;0;0;SN-5119F2-1Y
;2;0;0;0;0;SN-23472C-1Y
02/09/2024 10:21;3;1;1;0;0;SN-AF59A2-1Y
22/02/2025 09:09;3;2;1;0;0;SN-885376-1Y
18/10/2023 02:00;5;2;2;0;1;SN-6A5926-1Y
;4;0;0;0;0;SN-E76272-1Y
09/01/2025 20:44;3;1;2;0;0;SN-98A714-1Y
;2;0;0;0;0;SN-8726E5-1Y
04/03/2025 12:06;3;2;2;0;0;SN-D547A5-1Y
31/12/2024 15:07;3;1;1;0;0;SN-816442-1Y
07/01/2025 10:57;3;1;2;0;0;SN-B78D7D-1Y
03/01/2025 10:09;3;2;2;0;0;SN-4A96E1-1Y
18/02/2025 14:28;3;1;1;0;0;SN-3DB8A0-1Y
18/10/2024 17:22;3;1;1;0;0;SN-DD6DA2-17
24/03/2025 11:32;3;2;2;0;0;SN-B4650C-17
25/09/2024 15:47;3;2;2;0;0;SN-4A0B37-17
28/02/2025 15:11;3;1;2;0;0;SN-02C091-17
19/04/2024 17:22;3;2;2;0;0;SN-5D3DE2-17
01/06/2023 02:00;3;2;2;0;0;SN-44E008-17
11/07/2024 15:02;3;2;2;0;0;SN-464BF7-17
06/09/2024 12:24;3;3;1;0;0;SN-908F7F-17
;1;0;0;0;0;SN-6BED06-1Y
30/09/2024 12:37;3;1;1;0;0;SN-272025-1Y
01/06/2023 02:00;3;2;2;0;0;SN-908B0A-Y2
07/11/2024 09:49;3;3;2;0;0;SN-528C33-Y2
26/07/2024 14:36;3;1;1;0;0;SN-4156EE-17
01/03/2025 12:41;3;1;1;0;0;SN-009AFE-17
02/07/2024 20:45;3;1;1;0;0;SN-E1A587-17
05/09/2024 16:04;3;3;2;0;0;SN-9157B4-17
04/07/2024 10:00;3;1;1;0;0;SN-047280-17
29/11/2024 10:28;3;1;1;0;0;SN-EC2C91-17
27/02/2025 00:01;3;1;1;0;0;SN-BDD61A-17
17/09/2024 20:00;3;2;1;0;0;SN-BEB3B6-17
01/04/2025 14:10;3;2;2;0;0;SN-F1969B-1Y
28/03/2025 12:57;3;1;1;0;0;SN-7107E3-1Y
;2;0;0;0;0;SN-659B5F-1Y
19/02/2025 16:13;3;1;1;0;0;SN-E6DE18-1Y
;2;0;0;0;0;SN-735C74-1Y
03/01/2025 19:42;3;1;2;0;0;SN-1D8783-1Y
22/01/2025 10:21;3;1;1;0;0;SN-346EA6-1Y
18/12/2024 15:47;3;1;1;0;0;SN-E2DDD8-87
18/11/2024 10:45;3;1;2;0;0;SN-7D20B3-87
29/11/2024 13:17;3;1;1;0;0;SN-74DDF3-87
28/03/2025 12:47;3;1;1;0;0;SN-E1D766-87
18/03/2025 09:45;3;1;1;0;0;SN-EF7D81-87
27/03/2025 11:07;3;1;1;0;0;SN-1B8452-87
31/10/2024 14:31;3;1;1;0;0;SN-B7B816-87
11/11/2024 14:34;3;1;2;0;0;SN-73626F-87
19/02/2025 11:13;3;1;1;0;0;SN-CCFAA7-87
28/01/2025 19:18;3;1;1;0;0;SN-B9929A-87
14/01/2025 13:48;3;3;2;0;0;SN-0EFF14-87
25/11/2024 15:21;3;3;2;0;0;SN-804DAC-87
08/11/2024 14:56;3;3;2;0;0;SN-B6BB96-87
07/02/2025 15:49;3;1;1;0;0;SN-E2AF1A-8Y
28/01/2025 11:34;3;1;1;0;0;SN-16DDBE-8Y
14/03/2025 11:47;3;3;2;0;0;SN-C0DB32-8Y
21/03/2025 11:44;3;1;1;0;0;SN-C0DA18-8Y
20/02/2025 12:16;3;2;2;0;0;SN-032A85-8Y
06/03/2025 12:25;3;1;1;0;0;SN-600204-8Y
26/02/2025 12:42;3;3;2;0;0;SN-7752E2-8Y
25/02/2025 14:57;3;2;2;0;0;SN-968475-8Y
;2;0;0;0;0;SN-95EC55-8Y
17/02/2025 16:05;3;2;2;0;0;SN-2566F9-8Y
25/02/2025 16:24;3;3;2;0;0;SN-C79BED-8Y
11/02/2025 13:32;3;3;1;0;0;SN-56ED6C-8Y
19/02/2025 15:25;3;3;2;0;0;SN-A35704-8Y
04/12/2024 15:33;3;1;1;0;0;SN-88A35C-8Y
24/06/2024 15:56;3;1;1;0;0;SN-BEDE8C-8Y
26/10/2023 02:00;3;1;1;0;0;SN-65FF60-8Y
03/10/2024 10:02;3;3;2;0;0;SN-7CAE82-8Y
19/09/2023 02:00;3;2;2;0;0;SN-CFC6A9-8Y
05/07/2024 14:23;3;3;2;0;0;SN-A21F7B-8Y
22/01/2024 17:42;3;1;1;0;0;SN-44E0EE-8Y
24/01/2025 17:05;3;2;2;0;0;SN-7F5671-8Y
14/09/2023 02:00;3;1;1;0;0;SN-CFF273-8Y
10/02/2025 14:13;3;1;1;0;0;SN-849B89-8Y
25/06/2024 14:20;3;2;1;0;0;SN-F1BE59-8Y
13/02/2024 18:35;5;0;0;0;1;SN-8634D0-8Y
30/08/2024 14:49;3;1;1;0;0;SN-27E99B-8Y
31/10/2024 15:36;3;1;1;0;0;SN-14CD0D-8Y
31/08/2023 02:00;3;2;2;0;0;SN-2393BB-8Y
29/01/2024 15:32;3;2;2;0;0;SN-8174DF-8Y
22/11/2024 09:09;3;3;2;0;0;SN-E8EE15-8Y
18/08/2023 02:00;3;2;2;0;0;SN-8C963C-8Y
14/03/2025 15:41;3;3;2;0;0;SN-6B82B7-8Y
03/07/2024 17:38;3;1;1;0;0;SN-8D565B-87
20/11/2024 07:53;3;1;1;0;0;SN-5A2561-87
05/07/2024 12:17;3;2;2;0;0;SN-DA5681-87
03/10/2024 11:15;3;2;1;0;0;SN-BAC8DE-87
26/03/2025 18:02;3;2;2;0;0;SN-1EE1F4-87
22/01/2025 10:38;3;1;1;0;0;SN-CDD9F1-87
18/09/2024 20:55;3;1;1;0;0;SN-7AEE1A-87
25/10/2024 11:08;3;1;1;0;0;SN-35AC50-87
16/05/2024 17:21;3;1;1;0;0;SN-8628D2-8Y
05/07/2024 12:18;3;1;1;0;0;SN-1BC8F8-8Y
04/03/2025 16:04;3;3;2;0;0;SN-4BA166-8Y
05/07/2024 14:37;3;1;1;0;0;SN-432C74-8Y
24/05/2024 14:14;3;3;2;0;0;SN-577DAE-8Y
20/12/2023 01:00;3;1;1;0;0;SN-CAF8F3-8Y
08/05/2024 20:08;3;2;2;0;0;SN-18CC28-8Y
11/06/2024 10:05;3;1;1;0;0;SN-CD9A97-8Y
23/04/2024 15:53;3;1;1;0;0;SN-77F716-8Y
05/07/2024 11:09;3;1;1;0;0;SN-E1F79D-8Y
11/01/2025 14:17;3;2;2;0;0;SN-1A0E6F-8Y
18/03/2024 17:41;3;1;1;0;0;SN-DBD81C-8Y
07/01/2025 10:44;3;2;2;0;0;SN-81DAF5-8Y
11/03/2025 16:10;3;3;2;0;0;SN-CA0582-8Y
;2;0;0;0;0;SN-7100F2-8Y
;2;0;0;0;0;SN-8BB503-8Y
;2;0;0;0;0;SN-216046-8Y
19/02/2025 15:02;3;1;2;0;0;SN-D66FC4-8Y
07/03/2025 13:04;5;1;1;0;1;SN-59D512-8Y
;2;0;0;0;0;SN-DB2407-8Y
26/02/2025 15:37;3;2;2;0;0;SN-40DE66-8Y
05/03/2025 14:16;3;3;2;0;0;SN-D47190-8Y
29/11/2024 13:26;3;1;1;0;0;SN-8E4C0C-8Y
02/04/2025 21:14;3;1;1;0;0;SN-362516-8Y
26/02/2025 11:44;3;3;2;0;0;SN-20BF3A-8Y
05/12/2024 18:12;3;1;1;0;0;SN-D47682-8Y
31/03/2025 16:02;3;3;2;0;0;SN-BCD79D-8Y
27/11/2024 19:54;3;1;1;0;0;SN-0EAB05-8Y
04/02/2025 17:03;3;1;1;0;0;SN-A07172-8Y
14/02/2025 20:16;3;3;1;0;0;SN-EAF2CF-8Y
15/03/2025 12:27;3;1;1;0;0;SN-0316E8-8Y
11/12/2024 11:37;3;3;2;0;0;SN-8F113B-8Y
26/11/2024 14:40;3;1;1;0;0;SN-B195CB-8Y
29/01/2025 12:12;3;1;1;0;0;SN-B2AC32-8Y
19/02/2025 09:42;3;1;1;0;0;SN-DD56BB-8Y
10/01/2025 11:11;3;1;1;0;0;SN-D30D7E-87
;2;0;0;0;0;SN-7CB806-87
;2;0;0;0;0;SN-ACF0F4-87
;2;0;0;0;0;SN-24EAF2-87
